"address","lat","lon","clean_address"
"1675 Commercial Street NE, Salem, 97301",44.955971,-123.033569,"1675 Commercial St NE, Salem, OR 97301, USA"
"2300 Se Hogan Road, Gresham , 97080",45.4805558,-122.4119167,"2300 SE Hogan Rd, Gresham, OR 97080, USA"
"28890 Highway 213, Molalla, Oregon, 97038",45.1886817,-122.5878024,"28890 OR-213, Canby, OR 97013, USA"
"303 Dillard Gardens Road, Winston, 97496",43.1089106,-123.4174315,"303 Dillard Gardens Rd, Winston, OR 97496, USA"
"1521 Poplar Lane, Forest Grove, 97116",45.5129642,-123.0825815,"1521 Poplar Ln, Forest Grove, OR 97116, USA"
"5001 N. Columbia Boulevard, Portland, 97203",45.5958096,-122.7185389,"5001 N Columbia Blvd, Portland, OR 97203, USA"
"8855 SE Otty Road, Happy Valley, 97086",45.4518815,-122.5736755,"8855 SE Otty Rd, Happy Valley, OR 97086, USA"
"1600 Missouri Avenue, Lakeview, 97630",42.2037938,-120.3659454,"1600 Missouri Ave, Lakeview, OR 97630, USA"
"24808 Alsea Highway, Philomath, 97370",44.5412364,-123.3854461,"24808 Alsea Hwy, Philomath, OR 97370, USA"
"6350 NW Front Avenue, Portland, 97210",45.5681645,-122.7431833,"6350 NW Front Ave, Portland, OR 97210, USA"
"6011 Highway 20 East, Sweet Home, 97386",44.408058,-122.6600111,"6011 Hwy 20, Sweet Home, OR 97386, USA"
"303 Mehlwood lane, Glendale , Oregon, 97442",42.747043,-123.4193794,"303 Mehlwood Ln, Glendale, OR 97442, USA"
"3015 SW Western Blvd, Corvallis, 97331",44.5573554,-123.285081,"Oak Creek Building, 3015 SW Western Blvd, Corvallis, OR 97333, USA"
"18177 Cedar Springs Landfill and Recycling Center, Arlington, 97812",45.634287,-120.2172,"18177 Cedar Springs Ln, Arlington, OR 97812, USA"
"1100 Kirtland Road, Central Point, 97502",42.435993,-122.904072,"1100 Kirtland Rd, Central Point, OR 97502, USA"
"2630 Graham Blvd., Vale, 97918",43.9507505,-117.3756514,"2630 Graham Blvd, Vale, OR 97918, USA"
"3958 Boone Rd SE, Salem, 97301",44.8821858,-122.9802372,"3958 Boone Rd SE, Salem, OR 97317, USA"
"6123 N. Marine Drive, Portland, 97203",45.6262371,-122.7361933,"6123 N Marine Dr, Portland, OR 97203, USA"
"814 Airway Ave., Sutherlin, 97479",43.3797263,-123.3325312,"814 Airway Ave, Sutherlin, OR 97479, USA"
"21421 NW Jacobson Road, Hillsboro, 97124",45.5652435,-122.8977873,"21421 NE Jacobson St, Hillsboro, OR 97124, USA"
"1300 Kaster Road, St. Helens, 97051",45.8487267,-122.8054166,"1300 Kaster Rd, St Helens, OR 97051, USA"
"1017 SW Berg Parkway, Canby, 97013",45.2553179,-122.7056839,"1017 SW Berg Pkwy, Canby, OR 97013, USA"
"2550 Steele Rd, The Dalles, 97058",45.5622829,-121.1324302,"2550 Steele Rd, The Dalles, OR 97058, USA"
"3303 Lakeport Blvd, Klamath Falls, 97601",42.2510993,-121.8016503,"3303 Lakeport Blvd, Klamath Falls, OR 97601, USA"
"7333 SW Bonita Rd, Portland, 97224",45.4158814,-122.7512697,"7333 SW Bonita Rd, Tigard, OR 97224, USA"
"9051 SE 55th Avenue, Portland, 97206",45.4581233,-122.6081703,"9051 SE 55th Ave, Portland, OR 97206, USA"
"62575 Oregon Hwy 82, Island City, 97850",45.349316,-118.030256,"62575 OR-82, La Grande, OR 97850, USA"
"#1 Sawmill Road, Gilchrist, 97737",43.4782765,-121.6907947,"1 Sawmill Rd, Gilchrist, OR 97737, USA"
"15941 S. Agnes Avenue, Oregon City, 97045",45.3760475,-122.5904522,"15941 S Agnes Ave, Oregon City, OR 97045, USA"
"5528 NW Doane Avenue, Portland, 97210",45.5611752,-122.7413009,"5528 NW Doane Ave, Portland, OR 97210, USA"
"14400 N Rivergate Blvd, Portland, 97203",45.6289163,-122.7801347,"14400 N Rivergate Blvd, Portland, OR 97203, USA"
"5880 NW St. Helens Road, Portland, 97210",45.5653613,-122.7450504,"5880 NW St Helens Rd, Portland, OR 97210, USA"
"3200 North Highway 99W, McMinnville, 97128",45.2279226,-123.1637631,"3200 OR-99W, McMinnville, OR 97128, USA"
"71987 Lewis & Clark Dr, Boardman, 97818",45.8499166,-119.6315461,"71987 Lewis and Clark Dr, Boardman, OR 97818, USA"
", Aloha Campus, 3585 SW 198th Avenue",45.4932457,-122.8830336,"3585 SW 198th Ave, Aloha, OR 97007, USA"
"649 Fir Street, Drain, 97435",43.6576478,-123.3231783,"649 Fir St, Drain, OR 97435, USA"
"7890Agate Road, White City, OR, 97503",42.4312599,-122.8567871,"7890 Agate Rd, White City, OR 97503, USA"
"10425 N. Bloss Avenue, Portland, 97283",45.5987215,-122.7297188,"10425 N Bloss Ave, Portland, OR 97203, USA"
"13469 SW Highway 18, McMinnville, 97128",45.1651343,-123.2531949,"13469 OR-18, McMinnville, OR 97128, USA"
"11525 SE McLoughlin Blvd., Milwaukie, 97222",45.4409503,-122.6423482,"11525 SE McLoughlin Blvd, Milwaukie, OR 97222, USA"
"100 Tie Plant Road, The Dalles, 97058",45.5985108,-121.1622275,"100 Tie Plant Rd, The Dalles, OR 97058, USA"
"535 N. 4th Ave., Cornelius, 97113",45.5244733,-123.0676323,"535 N 4th Ave, Cornelius, OR 97113, USA"
"1600 Old Salem Rd NE, Albany, 97321",44.6558276,-123.0632932,"1600 Old Salem Rd NE, Albany, OR 97321, USA"
"1000 Willamina Creek Drive, Willamina, 97396",45.090248,-123.492114,"1000 Willamina Creek Rd, Willamina, OR 97396, USA"
"600 NW Cedar St., Pilot Rock, 97868",45.4894508,-118.8319522,"600 NW Cedar St, Pendleton, OR 97801, USA"
"5555 N. Channel Ave, Portland, 97217",45.5648702,-122.7190574,"5555 N Channel Ave, Portland, OR 97217, USA"
"4350 NW Front Avenue, Portland, 97210",45.5541319,-122.7191683,"4350 NW Front Ave, Portland, OR 97210, USA"
"17345 Carpenterville Road, P.O. Box 670, Brookings, Oregon",42.0777446,-124.3103585,"17345 Carpenterville Rd, Brookings, OR 97415, USA"
"2400 Beach Access Road, Umatilla, 97882",45.9161836,-119.2676356,"2400 Beach Access Rd, Umatilla, OR 97882, USA"
"10448 Highway 212, Clackamas, 97015",45.4060046,-122.5558882,"10448 SE Hwy 212, Clackamas, OR 97015, USA"
"71335 Rail Loop Drive, Boardman, 97818",45.8544226,-119.6576893,"Rail Loop Drive, Boardman, OR, USA"
"U.S. 97, 19 miles south of Bend, Oregon, Bend, 97702",44.1263459,-121.2835735,"19 US-97, Bend, OR 97701, USA"
"9420 NW St. Helens Road, Portland, 97231",45.590426,-122.77745,"9420 NW St Helens Rd, Portland, OR 97231, USA"
"1600 SW Baldwin Rd., Prineville, 97754",44.2883424,-120.8761576,"1600 SW Baldwin Rd, Prineville, OR 97754, USA"
"175 NE 6th Ave, Ontario, 97914",44.0315845,-116.9565308,"175 NE 6th Ave, Ontario, OR 97914, USA"
"Harpold Valley Road, 3 miles south of Bonanza, Bonanza, 97623",42.0944714,-121.4728061,"Harpold Rd, Oregon, USA"
"384 McLain West Avenue, Roseburg , 97470",43.1850444,-123.3773423,"McLain W Ave, Oregon 97471, USA"
"Wilcox Rd., 18 miles south of Grass Valley, OR on Hwy 97, Grass Valley, 97029",45.3601247,-120.7856113,"Grass Valley, OR 97029, USA"
"600 NE Columbia Ave., Boardman, 97818",45.8453542,-119.6826614,"600 Columbia Ave NE, Boardman, OR 97818, USA"
"650 E. Columbia Ave, Boardman, OR, 97818",45.8439374,-119.6792789,"650 Columbia Ave NE, Boardman, OR 97818, USA"
"8124 Pacific Avenue, White City, 97503",42.43497,-122.8819613,"8124 Pacific Ave, White City, OR 97503, USA"
"61050 SE 27th Street, Bend, 97702",44.0131402,-121.2571531,"61050 SE 27th St, Bend, OR 97702, USA"
"9930 NW St. Helens Road, Portland, 97231",45.5940564,-122.7794909,"9930 NW St Helens Rd, Portland, OR 97231, USA"
"73575 Lewis and Clark Drive, Boardman, 97818",45.849906,-119.6347693,"73575 Lewis and Clark Dr, Boardman, OR 97818, USA"
"21015 SE Stark Street, Gresham, 97030",45.5214984,-122.4459973,"21015 SE Stark St, Gresham, OR 97030, USA"
"34160 SW Valley Highway, Willamina, OR, 97396",45.0858279,-123.4596949,"34160 W Valley Hwy, Sheridan, OR 97378, USA"
"9710 NE Glass Plant Rd., Portland, 97294-0067",45.564053,-122.5662207,"9710 NE Glass Plant Rd, Portland, OR 97220, USA"
"735 SW Connect Way, Prineville, 97754",44.297997,-120.884267,"735 S.W. Connect Way, Prineville, OR 97754, USA"
"60339 West Highway 26, John Day, OR, 97845",44.4215705,-118.9941092,"60339 US-26, John Day, OR 97845, USA"
"62845 Boyd Acres Road, Bend, 97701",44.0813273,-121.2977612,"62845 Boyd Acres Rd, Bend, OR 97701, USA"
"3750 NW Yeon Avenue, Portland, 97210",45.5483628,-122.7197111,"3750 NW Yeon Ave, Portland, OR 97210, USA"
"44112 Rieth Road, Pendleton, 97801",45.6644154,-118.8637396,"44112 Rieth Rd, Pendleton, OR 97801, USA"
"1551 SE Crystal Lake Drive (Plant 1); 1220 SE Crystal Lake Drive (Plant 2), Corvallis, 97339",44.554688,-123.261717,"1115 SE Crystal Lake Dr, Corvallis, OR 97333, USA"
"7.5 Miles NW of Baker City to Chandler Lane, Baker City, 97814",44.8614241,-117.8578768,"Chandler Ln, Oregon 97814, USA"
"78153 Westland Road, Hermiston, 97838",45.8059321,-119.3665513,"78153 Westland Rd, Hermiston, OR 97838, USA"
"79539 Rippee Rd, Boardman, 97818",45.8417413,-119.6580008,"79539 Rippee Rd, Boardman, OR 97818, USA"
"750 NE Columbia Ave., Boardman, 97818",45.8448913,-119.6652158,"750 Columbia Ave NE, Boardman, OR 97818, USA"
"3145 NE Brookwood Pkwy, Hillsboro, 97124",45.5498286,-122.9283477,"3145 NE Brookwood Pkwy, Hillsboro, OR 97124, USA"
"4800 Mill Street, West Linn, 97068",45.3588421,-122.6124036,"4800 Mill St, West Linn, OR 97068, USA"
"3181 SW Sam Jackson Park Road, Portland, 97201",45.4997894,-122.6875027,"3181 SW Sam Jackson Park Rd, Portland, OR 97239, USA"
"5209 SE International Way, Milwaukie, 97222",45.4334969,-122.6106687,"5209 SE International Way, Milwaukie, OR 97222, USA"
"23950 NW Huffman Street, Hillsboro, OR, 97124",45.5560593,-122.9235894,"23950 NE Huffman St, Hillsboro, OR 97124, USA"
"20503 Builders Street, Bend, 97701",44.0876856,-121.2992502,"20503 Builders St, Bend, OR 97701, USA"
"340 NE 11th Avenue, Portland, 97232",45.5255939,-122.6552105,"340 NE 11th Ave, Portland, OR 97232, USA"
"23400 NE Glisan St., Gresham, 97030",45.5248576,-122.4264415,"23400 NE Glisan St, Gresham, OR 97030, USA"
"250 Hansard Ave, Lebanon, OR, 97355",44.548816,-122.920877,"250 Hansard Ave, Lebanon, OR 97355, USA"
"1290 Industrial Way, Albany, 97322",44.6280007,-123.1026348,"1290 Industrial Way SW, Albany, OR 97322, USA"
"4200 Columbia Road, The Dalles, 97058",45.6317898,-121.2009427,"4200 Columbia Rd, The Dalles, OR 97058, USA"
"15151 S.E. Minuteman Way, Clackamas, Oregon, 97015",45.4128019,-122.5638375,"15151 Minuteman Way, Clackamas, OR 97015, USA"
"1917 Jackson Avenue, La Grande, 97850",45.3315969,-118.0809721,"1917 Jackson Ave, La Grande, OR 97850, USA"
"9450 SE Mangan Dr, Clackamas Or, 97015",45.3993474,-122.5654512,"9450 SE Mangan Dr, Clackamas, OR 97015, USA"
"4375 NW 235th Ave, Hillsboro, 97124",45.551627,-122.919656,"4375 NE 59th Ave, Hillsboro, OR 97124, USA"
"2406 NW 30th Avenue, Portland, 97210",45.5395389,-122.7120303,"2406 NW 30th Ave, Portland, OR 97210, USA"
"5570 SW Western Ave, Beaverton, 97005",45.4782359,-122.7810422,"5570 SW Western Ave, Beaverton, OR 97005, USA"
"3235 SE River Road, Hillsboro, 97123",45.496309,-122.9434611,"3235 SE River Rd, Hillsboro, OR 97123, USA"
"3205 SE Minter Bridge Road, Hillsboro , 97123",45.4971434,-122.9676821,"3205 SE Minter Bridge Rd, Hillsboro, OR 97123, USA"
"20929 NE Niederberger Road, Dundee, 97115",45.2723197,-123.0236148,"20929 NE Niederberger Rd, Dundee, OR 97115, USA"
"7200 NW Front Ave, Portland, 97210",45.5762708,-122.7505525,"7200 NW Front Ave, Portland, OR 97210, USA"
"West Side of I-84, Meacham Compressor Station, 97470",43.6418316,-116.6452487,"I-84, United States"
"14320 SW Jenkins Road, Beaverton, 97005",45.5019793,-122.8247273,"14320 SW Jenkins Rd, Beaverton, OR 97005, USA"
"31725 Highway 97, Suite A, Chiloquin, 97624-9702",42.5111472,-121.8811269,"31725 The Dalles-California Hwy Suite A, Chiloquin, OR 97624, USA"
"1795 Antelope Road, White City, OR, 97503",42.430189,-122.852102,"1795 Antelope Rd, White City, OR 97503, USA"
"3800 NW St. Helens Road, Portland, 97210",45.5498301,-122.7272452,"3800 NW St Helens Rd, Portland, OR 97210, USA"
"530 34th Ave SW, Albany, 97322",44.6096642,-123.1049695,"530 34th Ave SW, Albany, OR 97322, USA"
"75906 Threemile Road, Boardman, 97818",45.714444,-119.9116442,"Threemile Rd, Oregon 97818, USA"
"7200 NE Airport Way, Portland, 97218",45.5871473,-122.5889332,"7200 NE Airport Way, Portland, OR 97218, USA"
"28972 Coffin Butte Road, Corvallis, 97330",44.6956576,-123.2338743,"28972 Coffin Butte Rd, Corvallis, OR 97330, USA"
"5501 NW Front Avenue, Portland, 97201",45.5621522,-122.7382534,"5501 NW Front Ave, Portland, OR 97210, USA"
"9687 N. Columbia Blvd., Portland, 97220",45.6101175,-122.7605367,"9687 N Columbia Blvd, Portland, OR 97203, USA"
"47983 Lyons-Mill City Drive, Lyons, 97358",44.7491875,-122.5037798,"47983 E Lyons Mill City Dr, Lyons, OR 97358, USA"
"4150 N Suttle Road, Portland, 97217",45.6133781,-122.7111946,"4150 N Suttle Rd, Portland, OR 97217, USA"
"16580 SW 85th Avenue, Tigard, 97224",45.4013269,-122.7626323,"16580 SW 85th Ave, Tigard, OR 97224, USA"
"19000 NE Sandy Boulevard, Gresham, 97230",45.543788,-122.4668402,"19000 NE Sandy Blvd, Portland, OR 97230, USA"
"2605 State Street, Salem, 97310",44.9320905,-123.0073097,"2605 State St, Salem, OR 97310, USA"
"3722 SE 21st Avenue, Portland, 97202",45.4964817,-122.6442641,"3722 SE 21st Ave, Portland, OR 97202, USA"
"384 McLain West Ave, Roseburg, 97471",43.1850444,-123.3773423,"McLain W Ave, Oregon 97471, USA"
"345 NE Hemlock Ave., Redmond, 97756",44.2848,-121.1656071,"345 NE Hemlock Ave, Redmond, OR 97756, USA"
"3125 Kettle Ct. SE, Salem, 97301",44.9257285,-122.9983914,"3125 Kettle Ct SE, Salem, OR 97301, USA"
"34363 Lake Creek Drive, Brownsville, OR, 97327",44.373492,-123.010788,"34363 Lake Creek Dr, Brownsville, OR 97327, USA"
"11241 SE Hwy 212, Clackamas, 97015",45.4099834,-122.5482284,"11241 SE Hwy 212, Clackamas, OR 97015, USA"
"¼ mile west of Diamond Lake Junction off US 97 & 138, Chemult, 97731",43.0803085,-121.8246078,"94401 US-97, Chemult, OR 97731, USA"
"10750 SW 5th Street, Beaverton, 97005",45.4828959,-122.78698,"10750 SW 5th St, Beaverton, OR 97005, USA"
"1291 Laverne Ave., Klamath Falls, 97601",42.1925575,-121.7678906,"1291 Laverne Ave, Klamath Falls, OR 97603, USA"
"Four miles southwest of Ione, Oregon on Gooseberry Road, Ione, 97843",45.4982224,-119.8308932,"Gooseberry Rd, Ione, OR 97843, USA"
"off private logging road, northwest of Mist, OR, Mist, not applicable",NA,NA,"off private logging road, northwest of Mist, OR, Mist, not applicable"
"14452 Arndt rd, Aurora, 97002",45.2589624,-122.7654679,"14452 Arndt Rd, Aurora, OR 97002, USA"
"555 NE 53rd Ave, Hillsboro, 97124",45.5258404,-122.9301964,"555 NE 53rd Ave, Hillsboro, OR 97124, USA"
"930 W Washington Street, Stayton, 97383",44.7927113,-122.8034914,"930 W Washington St, Stayton, OR 97383, USA"
"22125 SW Rock Creek Road, Sheridan, 97378",45.097451,-123.428908,"22125 Rock Creek Rd, Sheridan, OR 97378, USA"
"12375 Smithfield Road, Dallas, 97338",44.9644503,-123.2830305,"12375 Smithfield Rd, Dallas, OR 97338, USA"
"11910 NW St. Helens Road, Portland, 97231",45.6149712,-122.8019748,"11910 NW St Helens Rd, Portland, OR 97231, USA"
"2211 NW Brewer St., Portland, 97210",45.5434252,-122.6997316,"2211 NW Brewer St, Portland, OR 97210, USA"
"3131 N. Columbia Blvd., Portland, OR, 97217",45.5910333,-122.7006253,"3131 N Columbia Blvd, Portland, OR 97217, USA"
"17650 NE Sandy Boulevard, Portland, 97230",45.5438103,-122.4811211,"17650 NE Sandy Blvd, Portland, OR 97230, USA"
"7904 Hunziker Street, Tigard, 97223",45.4276083,-122.7583308,"7904 SW Hunziker St, Tigard, OR 97223, USA"
"6936 N Fathom Street, Portland, 97217",45.572814,-122.7140405,"6936 N Fathom St, Portland, OR 97217, USA"
"800 NW 3rd Avenue, Canby, 97013",45.2623025,-122.7056975,"800 NW 3rd Ave, Canby, OR 97013, USA"
"1155 Antelope Road, White City, OR, 97503",42.4284503,-122.8709913,"1155 Antelope Rd, White City, OR 97503, USA"
"1554 Yaquina Bay Road, Newport, 97365",44.6280561,-124.0283548,"1554 Yaquina Bay Rd, Newport, OR 97365, USA"
"4909 SE International Way, Milwaukie, 97222",45.4353845,-122.6127724,"4909 SE International Way, Portland, OR 97222, USA"
"221 Wagner Street, Suite 16, Klamath Falls, 97603",42.1617854,-121.7468631,"Wagner St, Klamath Falls, OR 97603, USA"
"525 25th Ave SW, Albany, Oregon, 97322",44.6169068,-123.1053164,"525 25th Ave SW, Albany, OR 97322, USA"
"20015 NE Sandy Blvd, Gresham   , 97230",45.546652,-122.45893,"20015 NE Sandy Blvd, Portland, OR 97230, USA"
"150 Queen Ave SW, Albany, 97322",44.62242,-123.1032675,"150 SW Queen Ave, Albany, OR 97322, USA"
"3000 Calapooia Street SW, Albany, 97322",44.6159721,-123.1069684,"3000 SW Calapooia St, Albany, OR 97322, USA"
"3131 NE Brookwood Pkwy, Hillsboro, 97124",45.5478716,-122.9313555,"3131 NE Brookwood Pkwy, Hillsboro, OR 97124, USA"
"4635 NE Cornfoot Road, Portland, 97218",45.5795766,-122.6135781,"4635 NE Cornfoot Rd, Portland, OR 97218, USA"
"25300 NW Evergreen Rd., Hillsboro, 97124",45.5497832,-122.9371663,"25300 NW Evergreen Rd, Hillsboro, OR 97124, USA"
"4600 North Suttle Road, Portland, 97239",45.615763,-122.7145435,"4600 N Suttle Rd, Portland, OR 97217, USA"
"14150 SW Karl Braun Drive, Beaverton, Oregon",45.4991379,-122.8233365,"Building 50, 14150 SW Karl Braun Dr, Beaverton, OR 97005, USA"
"3122 Stahlbush Island Rd., Corvallis, OR, 97333",44.533785,-123.2376033,"3122 SE Stahlbush Island Rd, Corvallis, OR 97333, USA"
"2200 McCormick Loop Rd, Tillamook, 97141",45.4375623,-123.8013754,"2200 McCormick Loop Rd, Tillamook, OR 97141, USA"
"34939 Spicer Drive SE, Albany, 97321",44.6013212,-122.9996744,"34939 Spicer Dr SE, Albany, OR 97322, USA"
"5325 NE Skyport Way, Portland, 97218",45.57616,-122.608452,"5325 NE Skyport Way, Portland, OR 97218, USA"
"3400 North Marine Drive, Portland, OR, 97217",45.6213559,-122.7292906,"3400 N Marine Dr, Portland, OR 97217, USA"
"2985 N MARINE DR, PORTLAND, 97217-7745",45.6118371,-122.697031,"2985 N Marine Dr, Portland, OR 97217, USA"
"1601 NE 192nd ave, Portland, 97230",45.5348934,-122.4679582,"1601 NE 192nd Ave, Portland, OR 97230, USA"
"1200 Ave G, White City, 97503",42.434576,-122.872337,"1200 Ave G, White City, OR 97503, USA"
"1402 North River St., Portland, 97227",45.5406692,-122.6837214,"1402 N River St, Portland, OR 97227, USA"
"6160 South Whiskey Hill Road, Hubbard Oregon, 97032",45.173025,-122.7419167,"6160 S Whiskey Hill Rd, Hubbard, OR 97032, USA"
"79588 Rippee Road, Boardman, 97818",45.8443703,-119.6579761,"79588 Rippee Rd, Boardman, OR 97818, USA"
"2121 Madrona Avenue SE, Salem, 97302",44.9072103,-123.0181526,"2121 Madrona Ave SE, Salem, OR 97302, USA"
"23 Evergreen Dr, Tillamook, 97141",45.4582853,-123.827537,"23 Evergreen Dr, Tillamook, OR 97141, USA"
"12005 N Burgard, Portland, 97203",45.608901,-122.7778371,"12005 N Burgard Way, Portland, OR 97203, USA"
"4185 Highway 101 N, Tillamook, 97141",45.4856571,-123.8446486,"4185 N Hwy 101, Tillamook, OR 97141, USA"
"2155 N Columbia Blvd., Portland, 97217",45.588508,-122.68973,"2155 N Columbia Blvd, Portland, OR 97217, USA"
"11155 SW Leveton Drive, Tualatin, 97062",45.3868472,-122.7943933,"11155 SW Leveton Dr, Tualatin, OR 97062, USA"
"72600 Lewis & Clark Dr., Boardman, OR, 97818",45.8633374,-119.6538905,"72600 Lewis and Clark Dr, Boardman, OR 97818, USA"
"9700 SW Herman Road, Tualatin, 97062",45.3840236,-122.7781313,"9700 SW Herman Rd, Tualatin, OR 97062, USA"
"2212 SE 9th street, Hermiston, Or, 97838",45.818171,-119.2758939,"2212 SE 9th St, Hermiston, OR 97838, USA"
"Oregon Hwy. 26, 12 miles south of Madras, Oregon, Madras, 97741",44.6456176,-121.1287098,"709 NE, US-26, Madras, OR 97741, United States"
"26600 SW Parkway Avenue, Suite #200, Wilsonville, 97070",45.324499,-122.7655087,"26600 SW Parkway Ave #200, Wilsonville, OR 97070, USA"
"1310 SE Bay Blvd, Newport, 97365",44.6270108,-124.0347717,"1310 SE Bay Blvd, Newport, OR 97365, USA"
"900 Walnut Street, Independence, 97351-2143",44.8626166,-123.187843,"900 Walnut St, Independence, OR 97351, USA"
"1300 SE 2nd Ave., Portland, 97214-3301",45.5134255,-122.6631536,"1300 SE 2nd Ave, Portland, OR 97214, USA"
"1429 and 1430 SE Uglow Avenue, Dallas, 97338",44.9150559,-123.3109044,"1429 SE Uglow Ave, Dallas, OR 97338, USA"
"20950 Talus Place, Bend, OR, 97701",44.1147682,-121.2762313,"20950 NE Talus Pl, Bend, OR 97701, USA"
"13963 Fir street , Oregon City, 97045",45.329692,-122.58,"13963 Fir St, Oregon City, OR 97045, USA"
"1155 N. Main     PO Box 309, Prineville, OR, 97754",44.3115447,-120.8498136,"1155 N Main St, Prineville, OR 97754, USA"
"11671 Ehlen Road, Aurora, 97002",45.2323302,-122.8226255,"11671 Ehlen Rd NE, Aurora, OR 97002, USA"
"4600 NE Brookwood Parkway, Hillsboro, 97124",45.5536154,-122.9248299,"4600 NE Brookwood Pkwy, Hillsboro, OR 97124, USA"
"1935 NW Warrenton Drive, Warrenton, 97146",46.19653,-123.933937,"1935 NW Warrenton Dr, Hammond, OR 97121, USA"
"495 Territorial Street, Harrisburg, 97446",44.2745956,-123.1687116,"495 Territorial St, Harrisburg, OR 97446, USA"
"33992 SE Seven Mile Ln., Albany, 97322",44.5691152,-123.0597269,"33992 7 Mile Ln SE, Albany, OR 97322, USA"
"3000 NW St. Helens Road, Portland, 97210",45.5438396,-122.7211791,"3000 NW St Helens Rd, Portland, OR 97210, USA"
"6801 NE Cornfoot Road, Portland, 97218",45.5763093,-122.6047455,"6801 NE Cornfoot Rd, Portland, OR 97218, USA"
"6302 Torvend Road NE, Silverton, 97381",45.0170235,-122.8399047,"6302 Torvend Rd NE, Silverton, OR 97381, USA"
"310 SE Stephens St, Portland, 97214",45.50914,-122.6621912,"310 SE Stephens St, Portland, OR 97214, USA"
"7893 Pacific Avenue , White City , 97503",42.431081,-122.8853201,"7893 Pacific Ave, White City, OR 97503, USA"
"717 NW Madras Highway, Prineville, 97754",44.3057796,-120.8631683,"717 NW Madras Hwy, Prineville, OR 97754, USA"
"81200 Kallunki Road, Clatskanie, 97016",46.175282,-123.1670243,"81200 Kallunki Rd, Clatskanie, OR 97016, USA"
"4700 ESI Way , Klamath Falls , 97601",42.2667069,-121.804197,"4700 ESI Way, Klamath Falls, OR 97601, USA"
"2301 NE Wynooski Rd, Newberg, 97132",45.287534,-122.953471,"2301 NE Wynooski Rd, Newberg, OR 97132, USA"
"63149 Columbia River Highway, Deer Island, 97054",45.9114418,-122.8258661,"63149 Columbia River Hwy, Deer Island, OR 97054, USA"
"150 SE Booth Bend Road, McMinnville, 97128",45.1924461,-123.1962113,"150 SE Booth Bend Rd, McMinnville, OR 97128, USA"
"625 Hoffman Road, Independence, 97351-9805",44.8602834,-123.1948199,"625 Hoffman Rd, Independence, OR 97351, USA"
"13124 Springwater Road South, Oregon City    , 97045",45.392294,-122.4975483,"13124 S Springwater Rd, Oregon City, OR 97045, USA"
"505 NE 3rd Avenue, Canby, 97103",45.2645131,-122.6883668,"505 NE 3rd Ave, Canby, OR 97013, USA"
"23123 SE Eagle Creek Road, PO Box 250, Eagle Creek, 97022",45.3550496,-122.3528008,"23123 SE Eagle Creek Rd, Eagle Creek, OR 97022, USA"
"30725 Diamond Hill Road, Harrisburg, 97446",44.2839589,-123.145897,"30725 Diamond Hill Rd, Harrisburg, OR 97446, USA"
"33060 Shirttail Creek Road, Durkee, 97905",44.542231,-117.421202,"33060 Shirttail Creek Rd, Huntington, OR 97907, USA"
"5475 Gaffin Rd. SE, Salem, 97317",44.9063421,-122.9478436,"5475 Gaffin Rd SE, Salem, OR 97317, USA"
"1137 Brozio Road, Winchester   , 97495",43.31008,-123.394863,"1137 Brozio Rd, Roseburg, OR 97471, USA"
"8400 SE 26th Pl., Portland, 97202",45.4619507,-122.6360694,"8400 SE 26th Pl, Portland, OR 97202, USA"
"10800 SW Avery St, Tualatin, 97062-8585",45.3701636,-122.7875173,"10800 SW Avery St, Tualatin, OR 97062, USA"
"14003 N Rivergate Blvd, Portland, 97203",45.6249139,-122.7829732,"14003 N Rivergate Blvd, Portland, OR 97203, USA"
"5 NW Cramblett Way, Cascade Locks, OR, 97014",45.681281,-121.854703,"5 Cramblett Way, Cascade Locks, OR 97014, USA"
"3700 SE 17th Ave, Portland, 97202-3833",45.4954398,-122.6480297,"3700 SE 17th Ave, Portland, OR 97202, USA"
"3625 N Suttle Rd, Portland, 97217",45.6129397,-122.7059843,"3625 N Suttle Rd, Portland, OR 97217, USA"
"9205 S Kraxberger Rd., Canby, 97013",45.2273096,-122.6769915,"9205 S Kraxberger Rd, Canby, OR 97013, USA"
"4600 NE 138th Avenue, Portland, 97230",45.5565739,-122.5198176,"4600 NE 138th Ave, Portland, OR 97230, USA"
"15500 SE 102nd Ave , Clackamas, 97015",45.4108671,-122.5563105,"15500 SE 102nd Ave, Clackamas, OR 97015, USA"
"1900 SW Fourth Avenue, Portland  , 97207",45.5105016,-122.6808835,"1900 SW 4th Ave, Portland, OR 97201, USA"
"13626 S Freeman Rd., Mulino, 97042",45.2283147,-122.5857425,"13626 S Freeman Rd, Mulino, OR 97042, USA"
"33710 Oakville Road, Albany, 97321",44.56023,-123.1575986,"33710 Oakville Rd N, Albany, OR 97321, USA"
"3004 North Wygant Street, Portland, 97217",45.5572858,-122.696797,"3004 N Wygant St, Portland, OR 97217, USA"
"3700 NW Westgate, Pendleton, 97801",45.6748854,-118.8306792,"3700 Westgate, Pendleton, OR 97801, USA"
"18480 SE Stark Street, Portland, 97223",45.5188955,-122.4730525,"18480 SE Stark St, Portland, OR 97233, USA"
"2201 NE 201st, Fairview, 97024",45.5386357,-122.4577396,"2201 NE 201st Ave, Portland, OR 97230, USA"
